B.plasma,cd4.treg,CD8.GrzmB,live.cd4tconv,Macro,B.memory,live.cd8,Mo0,DC,Neutro,NK,Target
-0.1372748340890891,0.7381111934204376,-1.6557013242895287,-0.23676613333706906,0.3906292149328856,-0.12496722157468686,-0.7112195364878496,-0.7248746465323691,-0.9844409099916798,0.6928905872868905,-1.1307153977671147,0
-0.3102689057828079,0.8813885042470869,-1.1044090300292997,-0.6559126934052113,0.33653474821875856,0.00012907779527204053,-0.441261526152951,-0.3161912013164374,-0.6434183117365585,0.5430654410017622,-0.4879379008455779,0
0.033703537746604326,1.2127910441679068,-0.5117197546066571,-0.07797476830383311,0.5492716174353868,-0.35373084136776484,0.05056803427220097,-0.8131692919292528,-0.570705304962856,-0.2944904070233735,-1.0465847761091551,0
-0.20794487084413998,0.3696863063118733,-0.7935151990457846,-0.13838809931182286,0.45382029871585444,0.3030619637718955,-0.3450678797629934,-0.5424894614698008,-1.2413342512941232,0.5396928179905428,-0.8352954657016568,0
-0.38093894253785876,0.5129636171385227,-0.24222290478555597,-0.5575346593799653,0.3997258320017275,0.42815826314185434,-0.07510986942809512,-0.1338060162538689,-0.9003116530390014,0.3898676717054144,-0.19251796878012006,0
-0.03696649900844662,0.8443661570593427,0.3504663706370866,0.020403265721413454,0.6124627012183556,0.07429834397881761,0.416719690997057,-0.6307841068666845,-0.8275986462652992,-0.44768817631972124,-0.7511648440436969,0
-0.20829946864334045,0.20204661010709715,-1.1751916890724161,0.040014425427569715,0.2584259529578755,-0.23776776745011374,-0.3167880397097062,-0.7822977775359474,-0.6561873137014169,0.300420406146743,-1.4042806105249894,0
-0.38129354033705926,0.34532392093374614,-0.6238993948121874,-0.37913213464057216,0.2043314862437487,-0.11267146808015481,-0.0468300293748078,-0.3736143323200155,-0.3151647154462956,0.15059525986161484,-0.7615031136034525,0
-0.03732109680764704,0.6767264608545667,-0.03121011938954483,0.19880579046080604,0.4170683554603768,-0.4665313872431919,0.44499953105034407,-0.8705924229328311,-0.24245170867259358,-0.6869605881635209,-1.3201499888670294,0
2.6228927059752962,0.015582092413658597,0.5511692627852415,-1.7767705629822605,0.9520570317323003,0.04488294491864513,-1.2780214156575842,1.445884351721729,0.9361591794249577,1.191918459307144,0.701071387516962,0
2.6585183238708403,-0.1254751138582764,0.6245036502175849,-1.555077785961811,0.9600280044910159,-0.007061846168569857,-0.9378469088386039,1.245814577013103,0.18285927927506354,1.314656606458367,0.6886204297932729,0
2.8561986506287225,-1.006104618205718,0.41174306742730293,-2.1193142482025764,1.0565115928999085,-0.26594177582636075,-1.9910949429981368,1.0929871210254871,0.4831742565251353,1.4559629215287437,0.6196176033854794,0
2.6228927059752962,-2.143280392863265,1.3430552008991905,-1.4672800208240586,1.1625175178646845,0.9204194190837893,-1.3519680147324997,2.128473157258079,1.248970949845173,1.9906319116870128,1.039413677694607,0
2.6585183238708403,-2.2843375991351995,1.4163895883315336,-1.2455872438036084,1.1704884906234,0.8684746279965739,-1.0117935079135196,1.9284033825494529,0.4956710496952787,2.113370058838236,1.0269627199709177,0
2.8561986506287225,-3.1649671034826414,1.2036290055412513,-1.8098237060443743,1.2669720790322925,0.6095946983387831,-2.0650415420730526,1.7755759265618367,0.7959860269453509,2.254676373908613,0.9579598935631243,0
-0.026211209006195935,-0.32069773466386764,0.5711523590043881,0.5765405455223102,0.1446586768163508,-0.3145523109253534,1.6705974823942902,1.3237607102570148,1.4909439404787463,1.2611280490865777,1.9783869493002164,1
0.6265902574733782,-0.17747971035429325,0.5577866137751378,0.1019659870564094,0.1337637330019753,0.3264444058471728,1.0870939852378099,1.5497604120477095,2.302708817333235,1.5437332457055308,1.9949166487954249,1
